customer_id,first_name,last_name,email,signup_date,city,country,segment,acquisition_channel
528,Gonzalo,Álvarez,gonzalo.alvarez528@mail.com,2024-10-22,Barcelona,España,Retail,Instagram Ads
529,Jessica,Díaz,jessica.diaz529@mail.com,2025-06-03,Madrid,España,Retail,Referido
530,Agustín,Flores,agustin.flores530@mail.com,2026-04-16,Córdoba,Argentina,Retail,Referido
531,Valentina,Fernández,valentina.fernandez531@mail.com,2024-09-14,Rio de Janeiro,Brasil,Retail,Facebook Ads
532,Federico,Davis,federico.davis532@mail.com,2025-06-21,Santiago,chile,Retail,Email Marketing
533,Delfina,Flores,delfina.flores533@mail.com,2025-07-21,Barcelona,España,Retail,Referido
534,James,González,james.gonzalez534@mail.com,2024-10-21,Barcelona,España,Retail,Instagram Ads
535,Gael,Díaz,gael.diaz535@mail.com,2024-11-09,Santiago,Chile,Retail,Orgánico/SEO
536,Bruno,Sánchez,bruno.sanchez536@mail.com,2026-04-23,Madrid,España,Retail,Instagram Ads
537,Olivia,Rodríguez,olivia.rodriguez537@mail.com,2024-07-15,Montevideo,Uruguay,Retail,Facebook Ads
538,Valentina,Anderson,valentina.anderson538@mail.com,2024-07-28,La Plata,Argentina,Retail,Instagram Ads
539,Ana,Rodríguez,ana.rodriguez539@mail.com,2024-08-27,São Paulo,brasil,Retail,Facebook Ads
540,Milagros,Díaz,milagros.diaz540@mail.com,2026-03-01,Santiago,Chile,Retail,Email Marketing
541,Milagros,Taylor,milagros.taylor541@mail.com,2025-01-22,Rosario,Argentina,Retail,Instagram Ads
542,Lucía,Vega,lucia.vega542@mail.com,2026-02-11,La Plata,Argentina,Retail,Influencers
543,Florencia,Jones,florencia.jones543@mail.com,2024-09-04,Mendoza,Arg.,Retail,Instagram Ads
544,Rodrigo,Vega,rodrigo.vega544@mail.com,2024-07-15,Lima,Perú,Retail,Influencers
545,John,Rojas,john.rojas545@mail.com,2026-01-25,Lima,Perú,Retail,Referido
546,Franco,Romero,franco.romero546@mail.com,2025-10-02,Asunción,Paraguay,Retail,Referido
547,Florencia,Vega,florencia.vega547@mail.com,2024-12-11,Asunción,Paraguay,Retail,Orgánico/SEO
548,Benjamín,Miller,benjamin.miller548@mail.com,2025-06-20,Buenos Aires,Arg.,Retail,Orgánico/SEO
549,Pedro,Taylor,pedro.taylor549@mail.com,2025-02-23,Asunción,Paraguay,Retail,Influencers
550,Juan,Molina,juan.molina550@mail.com,2025-07-29,Valparaíso,Chile,Retail,Facebook Ads
551,Mia,Aguirre,mia.aguirre551@mail.com,2026-05-24,Lima,Perú,Retail,Instagram Ads
552,Andrés,Flores,andres.flores552@mail.com,2026-05-18,Miami,Estados Unidos,Mayorista,Google Ads
553,Emma,Rojas,emma.rojas553@mail.com,2024-09-02,Buenos Aires,ARGENTINA,Retail,Influencers
554,Agustín,Pérez,agustin.perez554@mail.com,2026-06-12,Córdoba,Argentina,Retail,Influencers
555,Milagros,López,milagros.lopez555@mail.com,2026-03-18,Santiago,Chile,Retail,Google Ads
556,Catalina,Ruiz,catalina.ruiz556@mail.com,2026-02-04,Córdoba,ARGENTINA,Retail,Orgánico/SEO
557,Pedro,González,pedro.gonzalez557@mail.com,2024-08-28,Santiago,Chile,Mayorista,Referido
558,Renata,Miller,renata.miller558@mail.com,2026-06-25,Buenos Aires,Argentina,Retail,Google Ads
559,Federico,Gómez,federico.gomez559@mail.com,2025-03-11,Lima,Perú,Retail,Instagram Ads
560,Sofía,Benítez,sofia.benitez560@mail.com,2025-07-22,Santiago,Chile,Retail,Facebook Ads
561,Emily,Jones,emily.jones561@mail.com,2025-12-03,Asunción,Paraguay,Retail,Facebook Ads
562,Delfina,Anderson,delfina.anderson562@mail.com,2025-02-05,Madrid,España,Retail,Referido
563,Federico,Rodríguez,federico.rodriguez563@mail.com,2024-09-28,Madrid,España,Retail,Influencers
564,Juan,Flores,juan.flores564@mail.com,2025-07-28,Rio de Janeiro,brasil,Mayorista,Facebook Ads
565,Lucas,Molina,lucas.molina565@mail.com,2024-08-17,Rio de Janeiro,Brasil,Retail,Instagram Ads
566,Nicolás,Torres,nicolas.torres566@mail.com,2025-10-24,Valparaíso,Chile,Retail,Instagram Ads
567,Sarah,Acosta,sarah.acosta567@mail.com,2024-11-07,Lima,Perú,Retail,Google Ads
568,Laura,Williams,laura.williams568@mail.com,2025-12-07,Buenos Aires,Argentina,Mayorista,Referido
569,James,Anderson,james.anderson569@mail.com,2025-10-16,Asunción,Paraguay,Retail,Referido
570,Julieta,Anderson,julieta.anderson570@mail.com,2024-07-26,La Plata,Argentina,Retail,Influencers
571,Tomás,Torres,tomas.torres571@mail.com,2024-10-02,,Estados Unidos,Retail,Influencers
572,Delfina,Taylor,delfina.taylor572@mail.com,2025-04-30,Mendoza,Arg.,Retail,Referido
573,Gonzalo,Ortiz,gonzalo.ortiz573@mail.com,2024-12-06,Lima,Perú,Retail,Instagram Ads
574,Agustín,Molina,agustin.molina574@mail.com,2025-09-05,Asunción,Paraguay,Retail,Instagram Ads
575,Michael,García,michael.garcia575@mail.com,2025-01-28,Asunción,Paraguay,Retail,Referido
576,Andrés,Díaz,andres.diaz576@mail.com,2024-06-10,Madrid,España,Retail,Influencers
577,Ana,Miller,ana.miller577@mail.com,2025-10-12,Rio de Janeiro,Brasil,Retail,Facebook Ads
578,Santiago,Ramírez,santiago.ramirez578@mail.com,2025-10-01,Asunción,Paraguay,Retail,Google Ads
579,Agustín,Silva,agustin.silva579@mail.com,2025-05-19,Asunción,Paraguay,Retail,Google Ads
580,Milagros,Ruiz,milagros.ruiz580@mail.com,2025-03-19,Santiago,Chile,Retail,Orgánico/SEO
581,Lucas,Rojas,lucas.rojas581@mail.com,2025-09-18,São Paulo,Brasil,Retail,Instagram Ads
582,Olivia,Anderson,olivia.anderson582@mail.com,2024-08-13,Bogotá,Colombia,Retail,Email Marketing
583,Catalina,Medina,catalina.medina583@mail.com,2025-03-05,Bogotá,Colombia,Retail,Referido
584,Federico,Miller,,2025-07-29,Miami,Estados Unidos,Retail,Referido
585,Andrés,Pérez,andres.perez585@mail.com,2024-11-18,Valparaíso,Chile,Retail,Google Ads
586,Mateo,Molina,mateo.molina586@mail.com,2024-08-25,Barcelona,España,Retail,Facebook Ads
587,James,Rojas,james.rojas587@mail.com,2025-01-21,São Paulo,Brasil,Retail,Email Marketing
588,Emma,Rodríguez,emma.rodriguez588@mail.com,2026-04-11,Córdoba,Argentina,Retail,Email Marketing
589,Amanda,Medina,amanda.medina589@mail.com,2024-10-17,Miami,Estados Unidos,Mayorista,Orgánico/SEO
590,Andrés,Anderson,andres.anderson590@mail.com,2025-11-19,Ciudad de México,México,Retail,Facebook Ads
591,Emily,Pérez,emily.perez591@mail.com,2025-04-12,,Estados Unidos,Retail,Email Marketing
592,Valeria,Romero,valeria.romero592@mail.com,2025-03-21,Lima,Perú,Retail,Google Ads
593,Valeria,Brown,valeria.brown593@mail.com,2024-06-10,São Paulo,brasil,Retail,Referido
594,Renata,Vega,renata.vega594@mail.com,2025-07-10,Ciudad de México,México,Retail,Orgánico/SEO
595,Mia,Pérez,mia.perez595@mail.com,2026-03-03,Ciudad de México,México,Retail,Referido
596,Nicolás,Herrera,nicolas.herrera596@mail.com,2025-07-28,Asunción,Paraguay,Retail,Google Ads
597,Ana,Johnson,ana.johnson597@mail.com,2025-03-06,,Estados Unidos,Retail,Influencers
598,Joaquín,García,joaquin.garcia598@mail.com,2025-03-03,São Paulo,brasil,Retail,Influencers
599,Gael,Ortiz,gael.ortiz599@mail.com,2025-04-16,Ciudad de México,México,Retail,Influencers
600,Bruno,Pérez,bruno.perez600@mail.com,2024-07-28,La Plata,Argentina,Retail,Influencers
601,Amanda,Williams,amanda.williams404@mail.com,2026-05-17,La Plata,Argentina,Retail,Referido
602,Valeria,López,valeria.lopez13@mail.com,2025-02-08,Mendoza,Argentina,Retail,Facebook Ads
603,Ana,García,ana.garcia127@mail.com,2026-03-19,Córdoba,Argentina,Retail,Instagram Ads
604,Facundo,Pérez,facundo.perez261@mail.com,2026-04-30,Barcelona,España,Retail,Influencers
605,Camila,Ortiz,camila.ortiz409@mail.com,2026-06-03,Santiago,CHILE,Retail,Email Marketing
606,Gonzalo,Rodríguez,gonzalo.rodriguez471@mail.com,2026-03-22,La Plata,Argentina,Mayorista,Instagram Ads
607,Josefina,Davis,josefina.davis260@mail.com,2024-12-29,La Plata,Argentina,Retail,Orgánico/SEO
608,Valeria,Martínez,valeria.martinez36@mail.com,2026-06-21,Buenos Aires,Argentina,Retail,Facebook Ads
609,Mateo,Torres,mateo.torres208@mail.com,2025-12-14,Madrid,España,Retail,Email Marketing
610,Renata,Ramírez,renata.ramirez489@mail.com,2026-06-04,São Paulo,Brasil,Retail,Orgánico/SEO
