customer_id,first_name,last_name,email,signup_date,city,country,segment,acquisition_channel,nro_email_asociado
385,Robert,Martínez,robert.martinez385@mail.com,2024-08-06,Buenos Aires,argentina,Retail,Orgánico/SEO,1
155,Robert,Ortiz,robert.ortiz155@mail.com,2024-06-07,Lima,perú,Retail,Instagram Ads,1
470,Robert,Taylor,robert.taylor470@mail.com,2026-01-04,Madrid,españa,Retail,Instagram Ads,1
445,Robert,Torres,robert.torres445@mail.com,2026-04-02,Rio de Janeiro,brasil,Retail,Email Marketing,1
352,Robert,Vega,robert.vega352@mail.com,2025-01-09,Miami,estados unidos,Retail,Google Ads,1
429,Robert,Vega,robert.vega429@mail.com,2025-11-11,Madrid,españa,Retail,Referido,1
392,Rodrigo,Gómez,rodrigo.gomez392@mail.com,2024-11-11,Montevideo,uruguay,Retail,Orgánico/SEO,1
356,Rodrigo,González,rodrigo.gonzalez356@mail.com,2025-04-21,Lima,perú,Retail,Referido,1
147,Rodrigo,Herrera,rodrigo.herrera147@mail.com,2025-10-31,Miami,estados unidos,Retail,Google Ads,1
174,Rodrigo,Miller,rodrigo.miller174@mail.com,2025-06-08,Santiago,chile,Retail,Email Marketing,1
191,Rodrigo,Núñez,rodrigo.nunez191@mail.com,2025-03-23,Mendoza,argentina,Retail,Google Ads,1
348,Rodrigo,Smith,rodrigo.smith348@mail.com,2024-06-09,Buenos Aires,argentina,Retail,Referido,1
544,Rodrigo,Vega,rodrigo.vega544@mail.com,2024-07-15,Lima,perú,Retail,Influencers,1
329,Santiago,Gómez,santiago.gomez329@mail.com,2025-10-10,Buenos Aires,argentina,Retail,Referido,1
450,Santiago,González,santiago.gonzalez450@mail.com,2025-03-08,Miami,estados unidos,Retail,Referido,1
286,Santiago,Miller,santiago.miller286@mail.com,2024-08-16,,argentina,Mayorista,Orgánico/SEO,1
412,Santiago,Molina,santiago.molina412@mail.com,2024-11-05,Madrid,españa,Retail,Google Ads,1
175,Santiago,Ortiz,santiago.ortiz175@mail.com,2025-05-04,Rosario,argentina,Retail,Orgánico/SEO,1
578,Santiago,Ramírez,santiago.ramirez578@mail.com,2025-10-01,Asunción,paraguay,Retail,Google Ads,1
495,Santiago,Rojas,santiago.rojas495@mail.com,2025-08-01,Bogotá,colombia,Mayorista,Orgánico/SEO,1
256,Santiago,Sánchez,santiago.sanchez256@mail.com,2025-04-11,Miami,estados unidos,Retail,Orgánico/SEO,1
60,Santiago,Wilson,santiago.wilson60@mail.com,2024-10-03,Montevideo,uruguay,Retail,Referido,1
88,Santiago,Wilson,santiago.wilson88@mail.com,2026-05-16,São Paulo,brasil,Mayorista,Orgánico/SEO,1
339,Sarah,Acosta,sarah.acosta339@mail.com,2025-10-15,Bogotá,colombia,Retail,Orgánico/SEO,1
567,Sarah,Acosta,sarah.acosta567@mail.com,2024-11-07,Lima,perú,Retail,Google Ads,1
227,Sarah,Brown,sarah.brown227@mail.com,2025-12-02,São Paulo,brasil,Retail,Google Ads,1
378,Sarah,Castro,sarah.castro378@mail.com,2025-09-07,Rio de Janeiro,brasil,Retail,Google Ads,1
343,Sarah,Herrera,sarah.herrera343@mail.com,2025-12-13,Rio de Janeiro,brasil,Retail,Facebook Ads,1
386,Sarah,Ortiz,sarah.ortiz386@mail.com,2024-07-14,Mendoza,argentina,Mayorista,Google Ads,1
71,Sarah,Pérez,sarah.perez71@mail.com,2024-06-20,Madrid,españa,Retail,Google Ads,1
42,Sarah,Silva,sarah.silva42@mail.com,2025-08-15,La Plata,argentina,Retail,Email Marketing,1
6,Sarah,Silva,sarah.silva6@mail.com,2026-05-23,Valparaíso,chile,Retail,Orgánico/SEO,1
305,Sebastián,Acosta,sebastian.acosta305@mail.com,2024-11-21,Barcelona,españa,Retail,Instagram Ads,1
383,Sebastián,Acosta,sebastian.acosta383@mail.com,2025-09-17,,argentina,Retail,Referido,1
61,Sebastián,Castro,sebastian.castro61@mail.com,2026-02-18,Miami,estados unidos,Retail,Facebook Ads,1
510,Sebastián,Martínez,sebastian.martinez510@mail.com,2025-02-20,Montevideo,uruguay,Retail,Influencers,1
140,Sebastián,Ramírez,sebastian.ramirez140@mail.com,2025-01-25,Valparaíso,chile,Retail,Instagram Ads,1
494,Sebastián,Rojas,sebastian.rojas494@mail.com,2025-11-06,Montevideo,uruguay,Retail,Referido,1
105,Sebastián,Romero,sebastian.romero105@mail.com,2025-08-23,São Paulo,brasil,Retail,Influencers,1
213,Sebastián,Romero,sebastian.romero213@mail.com,2024-08-07,Rosario,argentina,Retail,Orgánico/SEO,1
283,Sebastián,Taylor,sebastian.taylor283@mail.com,2025-03-30,Ciudad de México,mexico,Retail,Email Marketing,1
303,Sebastián,Wilson,sebastian.wilson303@mail.com,2025-07-23,Barcelona,españa,Retail,Google Ads,1
496,Sofía,Benítez,sofia.benitez496@mail.com,2026-02-26,Valparaíso,chile,Retail,Referido,1
560,Sofía,Benítez,sofia.benitez560@mail.com,2025-07-22,Santiago,chile,Retail,Facebook Ads,1
18,Sofía,Castro,sofia.castro18@mail.com,2024-06-20,Madrid,españa,Retail,Email Marketing,1
472,Sofía,Miller,sofia.miller472@mail.com,2026-04-17,Montevideo,uruguay,Retail,Facebook Ads,1
82,Sofía,Miller,sofia.miller82@mail.com,2024-08-27,Valparaíso,chile,Retail,Influencers,1
160,Sofía,Ramírez,sofia.ramirez160@mail.com,2025-01-03,São Paulo,brasil,Retail,Referido,1
467,Sofía,Romero,sofia.romero467@mail.com,2025-05-03,Santiago,chile,Retail,Influencers,1
121,Thiago,Flores,thiago.flores121@mail.com,2026-03-16,Miami,estados unidos,Retail,Email Marketing,1
115,Thiago,Martínez,thiago.martinez115@mail.com,2025-02-27,Madrid,españa,Retail,Orgánico/SEO,1
146,Thiago,Martínez,thiago.martinez146@mail.com,2025-03-09,La Plata,argentina,Retail,Facebook Ads,1
39,Thiago,Medina,thiago.medina39@mail.com,2026-02-10,São Paulo,brasil,Retail,Email Marketing,1
156,Thiago,Rodríguez,thiago.rodriguez156@mail.com,2025-11-26,Rosario,argentina,Retail,Influencers,1
31,Thiago,Ruiz,thiago.ruiz31@mail.com,2025-01-09,São Paulo,brasil,Mayorista,Facebook Ads,1
299,Tomás,Castro,tomas.castro299@mail.com,2026-03-12,Buenos Aires,argentina,Retail,Influencers,1
226,Tomás,Jones,tomas.jones226@mail.com,2025-02-02,Miami,estados unidos,Retail,Email Marketing,1
370,Tomás,Martínez,tomas.martinez370@mail.com,2025-03-17,Miami,estados unidos,Retail,Email Marketing,1
426,Tomás,Ortiz,tomas.ortiz426@mail.com,2024-07-21,,uruguay,Retail,Email Marketing,1
442,Tomás,Rojas,tomas.rojas442@mail.com,2026-01-19,Córdoba,argentina,Retail,Facebook Ads,1
571,Tomás,Torres,tomas.torres571@mail.com,2024-10-02,,estados unidos,Retail,Influencers,1
387,Tomás,Williams,tomas.williams387@mail.com,2025-06-27,Buenos Aires,argentina,Retail,Instagram Ads,1
538,Valentina,Anderson,valentina.anderson538@mail.com,2024-07-28,La Plata,argentina,Retail,Instagram Ads,1
10,Valentina,Castro,valentina.castro10@mail.com,2025-03-02,Bogotá,colombia,Retail,Facebook Ads,1
452,Valentina,Davis,valentina.davis452@mail.com,2026-06-19,Valparaíso,chile,Retail,Google Ads,1
531,Valentina,Fernández,valentina.fernandez531@mail.com,2024-09-14,Rio de Janeiro,brasil,Retail,Facebook Ads,1
43,Valentina,Gómez,valentina.gomez43@mail.com,2026-04-30,Valparaíso,chile,Retail,Google Ads,1
493,Valentina,Gómez,valentina.gomez493@mail.com,2024-09-13,Miami,estados unidos,Retail,Orgánico/SEO,1
295,Valentina,Martínez,valentina.martinez295@mail.com,2025-12-09,Asunción,paraguay,Retail,Google Ads,1
144,Valentina,Miller,valentina.miller144@mail.com,2025-09-13,São Paulo,brasil,Retail,Google Ads,1
219,Valentina,Rodríguez,valentina.rodriguez219@mail.com,2024-07-17,Rosario,argentina,Mayorista,Referido,1
463,Valentina,Wilson,valentina.wilson463@mail.com,2024-12-30,,españa,Retail,Influencers,1
478,Valentina,Wilson,valentina.wilson478@mail.com,2024-09-02,Buenos Aires,argentina,Retail,Facebook Ads,1
259,Valeria,Acosta,valeria.acosta259@mail.com,2025-11-21,Rosario,argentina,Retail,Orgánico/SEO,1
334,Valeria,Acosta,valeria.acosta334@mail.com,2024-07-04,São Paulo,brasil,Retail,Email Marketing,1
593,Valeria,Brown,valeria.brown593@mail.com,2024-06-10,São Paulo,brasil,Retail,Referido,1
282,Valeria,Castro,valeria.castro282@mail.com,2025-06-15,Valparaíso,chile,Retail,Google Ads,1
275,Valeria,Davis,valeria.davis275@mail.com,2025-02-02,Madrid,españa,Retail,Email Marketing,1
13,Valeria,López,valeria.lopez13@mail.com,2024-11-04,Mendoza,argentina,Retail,Referido,1
602,Valeria,López,valeria.lopez13@mail.com,2025-02-08,Mendoza,argentina,Retail,Facebook Ads,2
344,Valeria,López,valeria.lopez344@mail.com,2024-09-10,Córdoba,argentina,Retail,Referido,1
36,Valeria,Martínez,valeria.martinez36@mail.com,2025-09-13,Buenos Aires,argentina,Retail,Facebook Ads,1
608,Valeria,Martínez,valeria.martinez36@mail.com,2026-06-21,Buenos Aires,argentina,Retail,Facebook Ads,2
228,Valeria,Molina,valeria.molina228@mail.com,2024-07-17,Lima,perú,Retail,Facebook Ads,1
451,Valeria,Pérez,valeria.perez451@mail.com,2026-02-20,La Plata,argentina,Retail,Influencers,1
592,Valeria,Romero,valeria.romero592@mail.com,2025-03-21,Lima,perú,Retail,Google Ads,1
269,Valeria,Sánchez,valeria.sanchez269@mail.com,2026-04-08,Córdoba,argentina,Retail,Referido,1
183,Valeria,Smith,valeria.smith183@mail.com,2025-11-29,Montevideo,uruguay,Retail,Referido,1
86,Valeria,Torres,valeria.torres86@mail.com,2025-01-08,Valparaíso,chile,Retail,Email Marketing,1
124,Victoria,Anderson,victoria.anderson124@mail.com,2026-05-18,São Paulo,brasil,Retail,Referido,1
50,Victoria,Castro,victoria.castro50@mail.com,2026-02-11,Ciudad de México,mexico,Mayorista,Google Ads,1
170,Victoria,Jones,victoria.jones170@mail.com,2025-04-14,Rosario,argentina,Retail,Google Ads,1
298,Victoria,López,victoria.lopez298@mail.com,2025-08-22,Mendoza,argentina,Retail,Google Ads,1
353,Victoria,Núñez,victoria.nunez353@mail.com,2024-10-22,Rio de Janeiro,brasil,Retail,Orgánico/SEO,1
